timestamp,FEC_seq_num,status,recover_seq_num,protect_seq_nums,decode_time,search_time,fec_store_time
1772702682720296,26796,fail_NoLoss,,26762_26765_26766_26769_26770_26773_26774_26777_26778_26779_26783_26784_26787_26788_26791_26792_26793,,,32000
1772702682761299,26799,fail_NoLoss,,26766_26769_26770_26773_26774_26777_26778_26779_26783_26784_26787_26788_26791_26792_26793_26797,,,40000
1772702682761448,26800,fail_NoLoss,,26769_26770_26773_26774_26777_26778_26779_26783_26784_26787_26788_26791_26792_26793_26797_26798,,,31000
1772702682803312,26804,fail_NoLoss,,26770_26773_26774_26777_26778_26779_26783_26784_26787_26788_26791_26792_26793_26797_26798_26801,,,36000
1772702682803456,26805,fail_NoLoss,,26773_26774_26777_26778_26779_26783_26784_26787_26788_26791_26792_26793_26797_26798_26801_26802,,,31000
1772702682803592,26806,fail_NoLoss,,26773_26774_26777_26778_26779_26783_26784_26787_26788_26791_26792_26793_26797_26798_26801_26802_26803,,,32000
1772702682844646,26810,fail_NoLoss,,26777_26778_26779_26783_26784_26787_26788_26791_26792_26793_26797_26798_26801_26802_26803_26807_26808,,,38000
1772702682887288,26815,fail_NoLoss,,26783_26784_26787_26788_26791_26792_26793_26797_26798_26801_26802_26803_26807_26808_26811,,,37000
1772702682887434,26816,fail_NoLoss,,26783_26784_26787_26788_26791_26792_26793_26797_26798_26801_26802_26803_26807_26808_26811_26812,,,31000
1772702682887576,26817,fail_NoLoss,,26783_26784_26787_26788_26791_26792_26793_26797_26798_26801_26802_26803_26807_26808_26811_26812_26813,,,32000
1772702682887777,26818,fail_NoLoss,,26783_26784_26787_26788_26791_26792_26793_26797_26798_26801_26802_26803_26807_26808_26811_26812_26813_26814,,,46000
1772702682929870,26821,fail_NoLoss,,26788_26791_26792_26793_26797_26798_26801_26802_26803_26807_26808_26811_26812_26813_26814_26819,,,39000
1772702682930020,26822,fail_NoLoss,,26791_26792_26793_26797_26798_26801_26802_26803_26807_26808_26811_26812_26813_26814_26819_26820,,,31000
1772702682971102,26828,fail_NoLoss,,26792_26793_26797_26798_26801_26802_26803_26807_26808_26811_26812_26813_26814_26819_26820_26823,,,39000
1772702682971252,26829,fail_NoLoss,,26793_26797_26798_26801_26802_26803_26807_26808_26811_26812_26813_26814_26819_26820_26823_26824,,,31000
1772702682971391,26830,fail_NoLoss,,26797_26798_26801_26802_26803_26807_26808_26811_26812_26813_26814_26819_26820_26823_26824_26825,,,31000
1772702682971530,26831,fail_NoLoss,,26797_26798_26801_26802_26803_26807_26808_26811_26812_26813_26814_26819_26820_26823_26824_26825_26826,,,33000
1772702683014774,26832,fail_NoLoss,,26797_26798_26801_26802_26803_26807_26808_26811_26812_26813_26814_26819_26820_26823_26824_26825_26826_26827,,,55000
1772702683015250,26835,fail_NoLoss,,26802_26803_26807_26808_26811_26812_26813_26814_26819_26820_26823_26824_26825_26826_26827_26833,,,33000
1772702683015401,26836,fail_NoLoss,,26803_26807_26808_26811_26812_26813_26814_26819_26820_26823_26824_26825_26826_26827_26833_26834,,,31000
1772702683052738,26839,fail_NoLoss,,26807_26808_26811_26812_26813_26814_26819_26820_26823_26824_26825_26826_26827_26833_26834_26837,,,38000
1772702683052929,26840,fail_NoLoss,,26807_26808_26811_26812_26813_26814_26819_26820_26823_26824_26825_26826_26827_26833_26834_26837_26838,,,33000
1772702683095725,26846,fail_NoLoss,,26811_26812_26813_26814_26819_26820_26823_26824_26825_26826_26827_26833_26834_26837_26838_26841,,,38000
1772702683095904,26847,fail_NoLoss,,26811_26812_26813_26814_26819_26820_26823_26824_26825_26826_26827_26833_26834_26837_26838_26841_26842,,,33000
1772702683096072,26848,fail_NoLoss,,26812_26813_26814_26819_26820_26823_26824_26825_26826_26827_26833_26834_26837_26838_26841_26842_26843,,,34000
1772702683096297,26849,fail_NoLoss,,26813_26814_26819_26820_26823_26824_26825_26826_26827_26833_26834_26837_26838_26841_26842_26843_26844,,,34000
1772702683135569,26850,fail_NoLoss,,26814_26819_26820_26823_26824_26825_26826_26827_26833_26834_26837_26838_26841_26842_26843_26844_26845,,,40000
1772702683136098,26853,fail_NoLoss,,26820_26823_26824_26825_26826_26827_26833_26834_26837_26838_26841_26842_26843_26844_26845_26851,,,33000
1772702683136268,26854,fail_NoLoss,,26823_26824_26825_26826_26827_26833_26834_26837_26838_26841_26842_26843_26844_26845_26851_26852,,,32000
1772702683178673,26859,fail_NoLoss,,26824_26825_26826_26827_26833_26834_26837_26838_26841_26842_26843_26844_26845_26851_26852_26855,,,38000
1772702683178842,26860,fail_NoLoss,,26825_26826_26827_26833_26834_26837_26838_26841_26842_26843_26844_26845_26851_26852_26855_26856,,,32000
1772702683178985,26861,fail_NoLoss,,26826_26827_26833_26834_26837_26838_26841_26842_26843_26844_26845_26851_26852_26855_26856_26857,,,31000
1772702683179186,26862,fail_NoLoss,,26827_26833_26834_26837_26838_26841_26842_26843_26844_26845_26851_26852_26855_26856_26857_26858,,,32000
1772702683220172,26865,success,26863,26833_26834_26837_26838_26841_26842_26843_26844_26845_26851_26852_26855_26856_26857_26858_26863,167000,5000,219000
1772702683220503,26866,fail_NoLoss,,26833_26834_26837_26838_26841_26842_26843_26844_26845_26851_26852_26855_26856_26857_26858_26863_26864,,,34000
1772702683262350,26871,fail_NoLoss,,26837_26838_26841_26842_26843_26844_26845_26851_26852_26855_26856_26857_26858_26863_26864_26867,,,36000
1772702683262719,26872,success,26868,26837_26838_26841_26842_26843_26844_26845_26851_26852_26855_26856_26857_26858_26863_26864_26867_26868,178000,6000,225000
1772702683263051,26873,fail_NoLoss,,26838_26841_26842_26843_26844_26845_26851_26852_26855_26856_26857_26858_26863_26864_26867_26868_26869,,,34000
1772702683263197,26874,fail_NoLoss,,26841_26842_26843_26844_26845_26851_26852_26855_26856_26857_26858_26863_26864_26867_26868_26869_26870,,,32000
1772702683303919,26879,fail_NoLoss,,26844_26845_26851_26852_26855_26856_26857_26858_26863_26864_26867_26868_26869_26870_26875,,,35000
1772702683304084,26880,fail_NoLoss,,26845_26851_26852_26855_26856_26857_26858_26863_26864_26867_26868_26869_26870_26875_26876,,,32000
1772702683305037,26881,fail_NoLoss,,26851_26852_26855_26856_26857_26858_26863_26864_26867_26868_26869_26870_26875_26876_26877,,,31000
1772702683314084,26882,fail_NoLoss,,26851_26852_26855_26856_26857_26858_26863_26864_26867_26868_26869_26870_26875_26876_26877_26878,,,34000
1772702683346352,26886,fail_NoLoss,,26855_26856_26857_26858_26863_26864_26867_26868_26869_26870_26875_26876_26877_26878_26883_26884,,,38000
1772702683435550,26895,fail_NoLoss,,26863_26864_26867_26868_26869_26870_26875_26876_26877_26878_26883_26884_26887_26888_26889_26890_26891_26892_26893,,,31000
1772702683554261,26906,fail_NoLoss,,26870_26875_26876_26877_26878_26883_26884_26887_26888_26889_26890_26891_26892_26893_26894_26896_26897_26898_26899_26900_26901,,,40000
1772702683636964,26912,fail_NoLoss,,26878_26883_26884_26887_26888_26889_26890_26891_26892_26893_26894_26896_26897_26898_26899_26900_26901_26902_26903_26904_26905_26907_26908_26909,,,36000
1772702683680060,26920,fail_NoLoss,,26887_26888_26889_26890_26891_26892_26893_26894_26896_26897_26898_26899_26900_26901_26902_26903_26904_26905_26907_26908_26909_26910_26911_26913_26914_26915_26916_26917,,,37000
1772702683852722,26940,fail_NoLoss,,26894_26896_26897_26898_26899_26900_26901_26902_26903_26904_26905_26907_26908_26909_26910_26911_26913_26914_26915_26916_26917_26918_26919_26921_26922_26923_26924_26925,,,40000
1772702683852870,26941,fail_NoLoss,,26901_26902_26903_26904_26905_26907_26908_26909_26910_26911_26913_26914_26915_26916_26917_26918_26919_26921_26922_26923_26924_26925_26926_26927_26928_26929_26930_26931_26932,,,31000
1772702683891920,26943,fail_NoLoss,,26908_26909_26910_26911_26913_26914_26915_26916_26917_26918_26919_26921_26922_26923_26924_26925_26926_26927_26928_26929_26930_26931_26932_26933_26934_26935_26936_26937_26938_26939,,,41000
1772702683971831,26952,fail_NoLoss,,26918_26919_26921_26922_26923_26924_26925_26926_26927_26928_26929_26930_26931_26932_26933_26934_26935_26936_26937_26938_26939_26942_26944_26945_26946_26947_26948_26949,,,50000
1772702684097401,26960,success,26955,26926_26927_26928_26929_26930_26931_26932_26933_26934_26935_26936_26937_26938_26939_26942_26944_26945_26946_26947_26948_26949_26950_26951_26953_26954_26955_26956_26957,221000,5000,272000
1772702684184464,26966,fail_NoLoss,,26934_26935_26936_26937_26938_26939_26942_26944_26945_26946_26947_26948_26949_26950_26951_26953_26954_26955_26956_26957_26958_26959_26961_26962_26963_26964_26965,,,40000
1772702684349050,26975,fail_NoLoss,,26942_26944_26945_26946_26947_26948_26949_26950_26951_26953_26954_26955_26956_26957_26958_26959_26961_26962_26963_26964_26965_26967_26968_26969_26970_26971_26972_26973,,,39000
1772702685230943,27069,success,27052,27032_27033_27034_27035_27036_27037_27039_27040_27041_27042_27043_27044_27045_27046_27047_27048_27049_27051_27052_27053_27054_27055_27056_27057_27058_27059_27060_27061_27062_27063,216000,4000,278000
1772702685805776,26989,fail_ProtectPktTimeout,,26957_26958_26959_26961_26962_26963_26964_26965_26967_26968_26969_26970_26971_26972_26973_26974_26976_26977_26978_26979_26980_26981_26982_26983_26984_26985_26986_26987_26988,,,1335120000
1772702686057038,27124,success,27121,27091_27092_27093_27094_27095_27096_27097_27098_27099_27100_27101_27103_27104_27105_27106_27107_27108_27109_27110_27111_27112_27113_27114_27115_27116_27117_27118_27119_27120_27121_27122,240000,4000,303000
1772702686224184,27019,fail_ProtectPktTimeout,,26987_26988_26990_26991_26992_26993_26994_26995_26996_26997_26998_26999_27000_27001_27002_27003_27004_27005_27006_27007_27009_27010_27011_27012_27013_27014_27015_27016_27017_27018,,,1415156000
1772702686224261,27038,fail_ProtectPktTimeout,,27002_27003_27004_27005_27006_27007_27009_27010_27011_27012_27013_27014_27015_27016_27017_27018_27020_27021_27022_27023_27024_27025_27026_27027_27028_27029_27030_27031_27032_27033,,,1251080000
1772702686431635,27050,fail_ProtectPktTimeout,,27017_27018_27020_27021_27022_27023_27024_27025_27026_27027_27028_27029_27030_27031_27032_27033_27034_27035_27036_27037_27039_27040_27041_27042_27043_27044_27045_27046_27047_27048,,,1334743000
1772702686558169,27172,success,27142,27140_27141_27142_27143_27144_27145_27146_27147_27148_27150_27151_27152_27153_27154_27155_27156_27157_27158_27159_27160_27161_27162_27163_27164_27165_27166,169000,3000,226000
1772702686558437,27149,success,27136,27118_27119_27120_27121_27122_27123_27125_27126_27127_27128_27129_27130_27131_27132_27133_27134_27135_27136_27137_27138_27139_27140_27141_27142_27143_27144,159000,3000,167138000
1772702686683599,27190,fail_NoLoss,,27162_27163_27164_27165_27166_27167_27168_27169_27170_27171_27173_27174_27175_27176_27177_27178_27179_27180_27181_27182_27183_27184_27185_27186_27187_27188,,,41000
1772702686725337,27081,fail_ProtectPktTimeout,,27047_27048_27049_27051_27052_27053_27054_27055_27056_27057_27058_27059_27060_27061_27062_27063_27064_27065_27066_27067_27068_27070_27071_27072_27073_27074_27075_27076_27077_27078,,,1418913000
1772702686766049,27102,fail_ProtectPktTimeout,,27070_27071_27072_27073_27074_27075_27076_27077_27078_27079_27080_27082_27083_27084_27085_27086_27087_27088_27089_27090_27091_27092_27093_27094_27095_27096_27097_27098_27099_27100,,,1126685000
1772702686849952,27214,success,27203,27184_27185_27186_27187_27188_27189_27191_27192_27193_27194_27195_27196_27197_27198_27199_27200_27201_27202_27203_27204_27205_27206_27207_27208_27209_27210,185000,4000,236000
1772702687228360,27234,success,27223,27206_27207_27208_27209_27210_27211_27212_27213_27215_27216_27217_27218_27219_27220_27221_27222_27223_27224_27225_27226_27227_27228_27229_27230_27231_27232,268000,18000,346000
1772702688103952,27278,success,27252,27250_27251_27252_27253_27254_27256_27257_27258_27259_27260_27261_27262_27263_27264_27265_27266_27267_27268_27269_27270_27271_27272_27273_27274_27275_27276,314000,4000,386000
1772702688104293,27255,success,27240,27228_27229_27230_27231_27232_27233_27235_27236_27237_27238_27239_27240_27241_27242_27243_27244_27245_27246_27247_27248_27249_27250_27251_27252_27253_27254,200000,3000,463078000
1772702688523981,27299,fail_NoLoss,,27272_27273_27274_27275_27276_27277_27279_27280_27281_27282_27283_27284_27285_27286_27287_27288_27289_27290_27291_27292_27293_27294_27295_27296_27297_27298,,,53000
1772702688977993,27322,fail_NoLoss,,27294_27295_27296_27297_27298_27300_27301_27302_27303_27304_27305_27306_27307_27308_27309_27310_27311_27312_27313_27314_27315_27316_27317_27318_27319_27320,,,36000
1772702689728903,27366,success,27353,27333_27334_27335_27336_27337_27338_27339_27340_27341_27342_27344_27345_27346_27347_27348_27349_27350_27351_27352_27353_27354_27355_27356_27357_27358_27359_27360_27361_27362_27363_27364,200000,3000,251000
1772702690145499,27387,fail_NoLoss,,27354_27355_27356_27357_27358_27359_27360_27361_27362_27363_27364_27365_27367_27368_27369_27370_27371_27372_27373_27374_27375_27376_27377_27378_27379_27380_27381_27382_27383_27384_27385,,,42000
1772702690562801,27408,fail_NoLoss,,27375_27376_27377_27378_27379_27380_27381_27382_27383_27384_27385_27386_27388_27389_27390_27391_27392_27393_27394_27395_27396_27397_27398_27399_27400_27401_27402_27403_27404_27405_27406,,,55000
1772702690979622,27429,fail_NoLoss,,27396_27397_27398_27399_27400_27401_27402_27403_27404_27405_27406_27407_27409_27410_27411_27412_27413_27414_27415_27416_27417_27418_27419_27420_27421_27422_27423_27424_27425_27426_27427,,,41000
1772702691360189,27448,success,27437,27416_27417_27418_27419_27420_27421_27422_27423_27424_27425_27426_27427_27428_27430_27431_27432_27433_27434_27435_27436_27437_27438_27439_27440_27441_27442_27443_27444_27445_27446_27447,206000,3000,259000
1772702691396340,27343,fail_ProtectPktTimeout,,27311_27312_27313_27314_27315_27316_27317_27318_27319_27320_27321_27323_27324_27325_27326_27327_27328_27329_27330_27331_27332_27333_27334_27335_27336_27337_27338_27339_27340_27341_27342,,,2038907000
1772702691772215,27469,fail_NoLoss,,27436_27437_27438_27439_27440_27441_27442_27443_27444_27445_27446_27447_27449_27450_27451_27452_27453_27454_27455_27456_27457_27458_27459_27460_27461_27462_27463_27464_27465_27466_27467,,,41000
1772702692111369,27488,success,27483,27456_27457_27458_27459_27460_27461_27462_27463_27464_27465_27466_27467_27468_27470_27471_27472_27473_27474_27475_27476_27477_27478_27479_27480_27481_27482_27483_27484_27485_27486_27487,214000,4000,275000
1772702692522835,27509,fail_NoLoss,,27476_27477_27478_27479_27480_27481_27482_27483_27484_27485_27486_27487_27489_27490_27491_27492_27493_27494_27495_27496_27497_27498_27499_27500_27501_27502_27503_27504_27505_27506_27507,,,41000
1772702692903479,27528,fail_NoLoss,,27496_27497_27498_27499_27500_27501_27502_27503_27504_27505_27506_27507_27508_27510_27511_27512_27513_27514_27515_27516_27517_27518_27519_27520_27521_27522_27523_27524_27525_27526_27527,,,42000
1772702693237343,27547,fail_NoLoss,,27515_27516_27517_27518_27519_27520_27521_27522_27523_27524_27525_27526_27527_27529_27530_27531_27532_27533_27534_27535_27536_27537_27538_27539_27540_27541_27542_27543_27544_27545_27546,,,43000
1772702693612769,27566,success,27556,27534_27535_27536_27537_27538_27539_27540_27541_27542_27543_27544_27545_27546_27548_27549_27550_27551_27552_27553_27554_27555_27556_27557_27558_27559_27560_27561_27562_27563_27564_27565,216000,5000,267000
1772702693987815,27585,fail_NoLoss,,27553_27554_27555_27556_27557_27558_27559_27560_27561_27562_27563_27564_27565_27567_27568_27569_27570_27571_27572_27573_27574_27575_27576_27577_27578_27579_27580_27581_27582_27583_27584,,,53000
1772702695903045,27613,fail_ProtectPktTimeout,,27580_27581_27582_27583_27584_27586_27587_27588_27589_27590_27591_27592_27593_27594_27595_27596_27597_27598_27599_27600_27601_27602_27603_27604_27605_27606_27607_27608_27609_27610_27611,,,1378183000
1772702696069069,27640,fail_ProtectPktTimeout,,27607_27608_27609_27610_27611_27612_27614_27615_27616_27617_27618_27619_27620_27621_27622_27623_27624_27625_27626_27627_27628_27629_27630_27631_27632_27633_27634_27635_27636_27637_27638,,,1001573000
1772702696152340,27752,fail_NoLoss,,27717_27718_27719_27720_27721_27722_27723_27725_27726_27727_27728_27729_27730_27731_27732_27733_27734_27735_27736_27737_27738_27739_27740_27741_27742_27743_27744_27745_27746_27747_27748,,,44000
1772702696401318,27682,fail_ProtectPktTimeout,,27635_27636_27637_27638_27639_27641_27642_27643_27644_27645_27646_27647_27648_27649_27650_27651_27652_27653_27654_27655_27656_27657_27658_27659_27660_27661_27662_27663_27664_27665_27666,,,1027825000
1772702696401513,27765,fail_NoLoss,,27732_27733_27734_27735_27736_27737_27738_27739_27740_27741_27742_27743_27744_27745_27746_27747_27748_27749_27750_27751_27753_27754_27755_27756_27757_27758_27759_27760_27761_27762_27763,,,37000
1772702696693414,27780,fail_NoLoss,,27747_27748_27749_27750_27751_27753_27754_27755_27756_27757_27758_27759_27760_27761_27762_27763_27764_27766_27767_27768_27769_27770_27771_27772_27773_27774_27775_27776_27777_27778,,,41000
1772702696984876,27695,fail_ProtectPktTimeout,,27663_27664_27665_27666_27667_27668_27669_27670_27671_27672_27673_27674_27675_27676_27677_27678_27679_27680_27681_27683_27684_27685_27686_27687_27688_27689_27690_27691_27692_27693_27694,,,1454331000
1772702696985215,27795,fail_NoLoss,,27762_27763_27764_27766_27767_27768_27769_27770_27771_27772_27773_27774_27775_27776_27777_27778_27779_27781_27782_27783_27784_27785_27786_27787_27788_27789_27790_27791_27792_27793,,,38000
1772702697282291,27810,success,27802,27778_27779_27781_27782_27783_27784_27785_27786_27787_27788_27789_27790_27791_27792_27793_27794_27796_27797_27798_27799_27800_27801_27802_27803_27804_27805_27806_27807_27808_27809,173000,3000,224000
1772702697630080,27724,fail_ProtectPktTimeout,,27691_27692_27693_27694_27696_27697_27698_27699_27700_27701_27702_27703_27704_27705_27706_27707_27708_27709_27710_27711_27712_27713_27714_27715_27716_27717_27718_27719_27720_27721_27722,,,1726599000
1772702697664856,27837,fail_NoLoss,,27794_27796_27797_27798_27799_27800_27801_27802_27803_27804_27805_27806_27807_27808_27809_27811_27812_27813_27814_27815_27816_27817_27818_27819_27820_27821_27822_27823_27824_27825,,,59000
1772702697777290,27842,fail_NoLoss,,27811_27812_27813_27814_27815_27816_27817_27818_27819_27820_27821_27822_27823_27824_27825_27826_27827_27828_27829_27830_27831_27832_27833_27834_27835_27836_27838_27839_27840_27841,,,41000
1772702697983139,27861,fail_NoLoss,,27826_27827_27828_27829_27830_27831_27832_27833_27834_27835_27836_27838_27839_27840_27841_27843_27844_27845_27846_27847_27848_27849_27850_27851_27852_27853_27854_27855_27856_27857,,,41000
